name,price,year,total_km,location,engine_type,transmission
2020 Honda Brio 1.2L S MT,165000000,2020,11590,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Manual
2015 Honda Brio IVTEC S 1.3L AT,110000000,2015,28635,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2016 Toyota Yaris J 1.5L AT,165000000,2016,35424,Medan,Bensin,Otomatis
2012 Honda Brio IVTEC S 1.3L MT,112000000,2012,90000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Manual
2022 Toyota Agya G TRD 1.0L AT,145000000,2022,19442,,Bensin,Otomatis
2019 Toyota Agya 1.0L MT,140000000,2019,,,,Manual
2009 Toyota Yaris TRD SPORTIVO 1.5L MT,95000000,2009,32175,Bandung,Bensin,Manual
2022 Daihatsu Ayla 1.2L X MT,125000000,2022,,,,Manual
2017 Toyota Agya 1.2L G AT TRD,120000000,2017,47000,Medan,Bensin,Otomatis
2021 Toyota Agya G TRD 1.0L MT,140000000,2021,,,,Manual
2021 Honda Brio IVTEC E 1.3L AT,180000000,2021,15000,"Tangerang
Lihat Detail Penjual",Bensin,Otomatis
2015 Toyota Yaris TRD Sportivo M/T,160000000,2015,14000,"Tangerang Selatan
5 Seat
1496 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Lingkar Kemudi Dengan Tombol Multi Fungsi
Anti Lock Braking System
Lihat Detail Penjual",Bensin,Manual
2011 Honda Jazz 1.5 GE8 MT,145000000,2011,498900,,Bensin,Manual
2021 Honda Jazz RS MT,283000000,2021,,,,Manual
2015 Toyota Agya 1.0 G MT,121000000,2015,,,,Manual
2014 Honda Brio IVTEC E 1.2L MT,115000000,2014,,,,Manual
2007 Toyota Yaris Heykers 1.5L AT,85000000,2007,94271,,Bensin,Otomatis
2022 Honda Brio IVTEC E 1.3L AT,155000000,2022,20000,,Bensin,Otomatis
2017 Toyota Agya 1.2L E M/T,120000000,2017,58687,,Bensin,Manual
2007 Toyota Yaris E 1.5L AT,90000000,2007,91245,Semarang,Bensin,Otomatis
2021 Honda Brio Satya S M/T,145000000,2021,,,,Manual
2019 Toyota Agya TRD S 1.2L MT,130000000,2019,,,,Manual
2019 Daihatsu Ayla 1.2L R AT DLX,130000000,2019,47685,Semarang,Bensin,Otomatis
2017 Honda Jazz RS CVT LIMITED EDITION,195000000,2017,73451,Malang,Bensin,CVT
2021 Daihatsu Ayla 1.2L R MT ADS,120000000,2021,25000,Batam,Bensin,Manual
2012 Honda Jazz RS CVT,150000000,2012,44084,Serang,Bensin,CVT
2008 Toyota Yaris E 1.5L MT,100000000,2008,291459,,Bensin,Manual
2017 Daihatsu Ayla 1.0L X AT,115000000,2017,,,,Otomatis
2014 Honda Brio IVTEC S 1.2L AT,120000000,2014,,,,Otomatis
2008 Honda Jazz V-TEC M/T,90000000,2008,74843,,Bensin,
2023 Toyota Agya 1.2 G MT,165000000,2023,3859,Yogyakarta,Bensin,Manual
2022 Honda Brio E 1.3L M/T,200000000,2022,,,,
2017 Daihatsu Ayla 1.2L R MT ADS,110000000,2017,,,,Manual
2014 Daihatsu Ayla 1.2L X AT,90000000,2014,,,,Otomatis
2020 Honda Jazz 1.5 S AT,235000000,2020,30200,,Bensin,Otomatis
2018 Honda Brio RS,145000000,2018,34678,Batam,Bensin,Manual
2010 Toyota Yaris J MT,105000000,2010,74848,,Bensin,Manual
2009 Honda Jazz 1.5L S AT,115000000,2009,,,,Otomatis
2011 Toyota Yaris S TRD 1.5L AT,125000000,2011,,,,Otomatis
2016 Toyota Agya S 1.0L MT,118000000,2016,11111,,Bensin,Manual
2015 Toyota Yaris G CVT 3 AB,160000000,2015,31600,,Bensin,CVT
2011 Toyota Yaris S MT,115000000,2011,,,,Manual
2019 Toyota Agya G TRD 1.0L AT,110000000,2019,,,,Otomatis
2009 Honda Jazz 1.5L RS AT,120000000,2009,67124,,Bensin,Otomatis
2006 Toyota Yaris E Grade M/T,85000000,2006,,,,Manual
2014 Toyota Agya G M/T,90000000,2014,80000,"Jakarta Timur
5 Seat
998 Cc
Power Outlet
Airbag Penumpang Depan
Alarm Mobil
Lampu Kabut Depan
Spoiler Belakang
Lihat Detail Penjual",Bensin,Manual
2017 Toyota Yaris S TRD 1.5L AT,230000000,2017,,,,Otomatis
2015 Toyota Agya S 1.0L MT,111000000,2015,80000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Manual
2018 Daihatsu Ayla 1.2L X MT,125000000,2018,,,,Manual
2020 Toyota Yaris G CVT 3 AB,220000000,2020,,,,CVT
2015 Toyota Yaris S MT,164000000,2015,,,,Manual
2017 Toyota Yaris Heykers 1.5L AT,200000000,2017,24700,Denpasar,Bensin,Otomatis
2018 Toyota Agya 1.2L G A/T,139000000,2018,500000,Denpasar,Bensin,Otomatis
2018 Honda Brio RS MT,175000000,2018,55792,,Bensin,Manual
2016 Honda Brio VTEC E 1.3L AT,126000000,2016,,,,Otomatis
2019 Daihatsu Ayla 1.0L X AT,115000000,2019,9000,"Jakarta Selatan
5 Seat
998 Cc
Power Outlet
Anti Lock Braking System
Sensor Parkir
Alarm Mobil
Lampu Kabut Depan
Spoiler Belakang
Lihat Detail Penjual",Bensin,Otomatis
2019 Toyota Yaris TRD Sportivo M/T,210000000,2019,,,,Manual
2009 Toyota Yaris E 1.5L AT,99000000,2009,163000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Otomatis
2015 Honda Brio IVTEC E 1.2L MT,110500000,2015,90000,,Bensin,Manual
2015 Honda Brio Sports 1.3L E AT,120000000,2015,62000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,Otomatis
2014 Daihatsu Ayla  M 1.0 MT SPORTY,95000000,2014,15000,,Bensin,Manual
2017 Toyota Yaris 1.5 TRD SPT,225000000,2017,30041,Medan,Bensin,
2018 Daihatsu Ayla  1.2 R MT,134000000,2018,,,,Manual
2005 Honda Jazz IDSI A/T,90000000,2005,15000,Depok,Bensin,
2009 Honda Jazz 1.5 GE8 AT,120000000,2009,,,,Otomatis
2017 Toyota Agya 1.2 TRD MT TRD,122000000,2017,,,,Manual
2006 Honda Jazz V-TEC A/T,100000000,2006,144000,"Tangerang Selatan
Lihat Detail Penjual",Bensin,
2019 Toyota Yaris 1.5 S CVT GR Sport 7 AB,225000000,2019,20000,"Jakarta Barat
5 Seat
1496 Cc
Engine Start Stop Button
Power Outlet
Automatic Climate Control
Air Quality Control
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Lihat Detail Penjual",Bensin,CVT
2014 Toyota Agya TRD S M/T,97500000,2014,,,,Manual
2014 Honda Brio 1.2 SATYA DD1 E M/T MNB,126000000,2014,85000,Cimahi,Bensin,
2018 Daihatsu Ayla  1.0 D MT PLUS,101000000,2018,69000,,Bensin,Manual
2014 Honda Jazz MT,160000000,2014,115000,Karawang,Bensin,Manual
2016 Honda Jazz 1.5L RS AT,195000000,2016,59000,Bekasi,Bensin,Otomatis
2019 Toyota Yaris G AT,199000000,2019,,,,Otomatis
2019 Toyota Yaris S TRD 1.5L MT,220000000,2019,20000,"Jakarta Barat
Lihat Detail Penjual",Bensin,Manual
2014 Honda Jazz 1.5 S AT,160000000,2014,90000,Bogor,Bensin,Otomatis
2012 Honda Jazz 1.5 GE8 MT,148000000,2012,,,,Manual
2021 Daihatsu Ayla 1.0L X MT,95000000,2021,50000,Bandung,Bensin,Manual
2021 Daihatsu Ayla  1.2 R MT DELUXE,140000000,2021,100000,Pekanbaru,Bensin,Manual
2021 Toyota Yaris TRD Sportivo CVT,230000000,2021,37000,"Jakarta Utara
5 Seat
1496 Cc
Ventilasi Ac Belakang
Engine Start Stop Button
Power Outlet
Lingkar Kemudi Dengan Tombol Multi Fungsi
Automatic Climate Control
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2020 Daihatsu Ayla 1.2L R MT DLX,110000000,2020,,,,Manual
2020 Daihatsu Ayla  1.2 R MT DELUXE,134000000,2020,24000,Surabaya,Bensin,Manual
2020 Toyota Agya 1.2L GR Sport M/T,140000000,2020,17500,Karawang,Bensin,Manual
2020 Honda Brio 1.2 RS AT SPECIAL EDITION,140000000,2020,5000,,Bensin,Otomatis
2020 Honda Brio Satya E M/T,155000000,2020,28000,Malang,Bensin,Manual
2020 Toyota Yaris G CVT 7 AB,200000000,2020,,,,CVT
2020 Toyota Yaris TRD E Grade CVT,250000000,2020,24537,Pekanbaru,Bensin,CVT
2019 Daihatsu Ayla 1.0L M MT,95000000,2019,81000,,Bensin,Manual
2019 Daihatsu Ayla 1.0L M AT,98000000,2019,14800,Bekasi,Bensin,Otomatis
2019 Toyota Agya 1.2L GR Sport A/T,105000000,2019,50000,,Bensin,Otomatis
2019 Daihatsu Ayla 1.2L R MT DLX,120000000,2019,,,,Manual
2019 Toyota Agya 1.2 TRD MT TRD,120000000,2019,24000,"Tangerang
Lihat Detail Penjual",Bensin,Manual
2019 Honda Brio IVTEC S 1.3L MT,145000000,2019,32000,,Bensin,Manual
2019 Honda Brio VTEC E 1.3L MT,142000000,2019,33000,,Bensin,Manual
2019 Honda Brio RS MT Urbanite Edition,180000000,2019,50000,Medan,Bensin,Manual
2019 Toyota Yaris 1.5 S CVT GR Sport 3 AB,220000000,2019,50000,Bandung,Bensin,CVT
2019 Honda Jazz CVT,238000000,2019,50000,"Jakarta Timur
5 Seat
1497 Cc
Power Outlet
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Alarm Mobil
Lihat Detail Penjual",Bensin,CVT
2018 Daihatsu Ayla  M MT,100000000,2018,,,,Manual
2018 Daihatsu Ayla 1.0L X AT DLX,122000000,2018,,,,Otomatis
2018 Honda Brio E 1.3L M/T,129000000,2018,70000,,Bensin,
2017 Daihatsu Ayla  1.0 D MT,89000000,2017,95237,,Bensin,Manual
2017 Daihatsu Ayla  1.0 X MT DELUXE,99000000,2017,,,,Manual
2017 Honda Brio 1.2 RS MT,120000000,2017,,,,Manual
2017 Honda Brio 1.2L S AT,148000000,2017,28589,Surabaya,Bensin,Otomatis
2017 Toyota Yaris S TRD 1.5L MT,173000000,2017,,,,Manual
2016 Daihatsu Ayla  ELEGANT 1.0 MT,92000000,2016,60000,,Bensin,Manual
2016 Daihatsu Ayla  X Elegant MT,116480000,2016,80000,Denpasar,Bensin,Manual
2016 Toyota Agya 1.2 TRD AT TRD,115000000,2016,55000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2016 Honda Brio IVTEC E 1.2L MT,115000000,2016,85000,,Bensin,Manual
2016 Honda Brio Satya S M/T,127000000,2016,125000,,Bensin,Manual
2016 Toyota Yaris Heykers 1.5L MT,189000000,2016,10000,Pekanbaru,Bensin,Manual
2016 Honda Jazz RS MT,215000000,2016,,,,Manual
2015 Toyota Agya 1.0L G M/T,92000000,2015,40000,Medan,Bensin,Manual
2015 Toyota Agya G A/T,98850000,2015,110000,"Tangerang
5 Seat
998 Cc
Power Outlet
Airbag Penumpang Depan
Alarm Mobil
Lampu Kabut Depan
Spoiler Belakang
Lihat Detail Penjual",Bensin,Otomatis
2015 Toyota Agya 1.2L G TRD MT,108000000,2015,65000,,Bensin,Manual
2015 Toyota Yaris G M/T 3 AB,135000000,2015,105000,Medan,Bensin,Manual
2015 Toyota Yaris G M/T 7 AB,150000000,2015,,,,Manual
2015 Honda Jazz I-VTEC A 1.5L MT,190000000,2015,75000,,Bensin,Manual
2014 Daihatsu Ayla  M 1.0 M Bensin MT,87000000,2014,,,Bensin,Manual
2014 Daihatsu Ayla  1.0 X AT DELUXE,93000000,2014,70000,,Bensin,Otomatis
2014 Toyota Agya 1.2L G M/T,105000000,2014,60000,Surabaya,Bensin,Manual
2014 Honda Brio SATYA 1.2 E CVT CKD,105000000,2014,,,,CVT
2014 Honda Brio 1.3L Sports AT,130000000,2014,100000,,Bensin,Otomatis
2014 Honda Jazz GE8 1.5 S MT CKD,136000000,2014,,,,Manual
2014 Toyota Yaris G M/T 7 AB,143000000,2014,105000,,Bensin,Manual
2014 Toyota Yaris G M/T 3 AB,152000000,2014,80000,,Bensin,Manual
2014 Honda Jazz GE8 1.5 E AT CKD,160000000,2014,82467,Bogor,Bensin,Otomatis
2014 Honda Jazz GE8 1.5 E MT CKD,188000000,2014,4000,,Bensin,Manual
2013 Toyota Agya E M/T,87000000,2013,,,,Manual
2013 Daihatsu Ayla  1.0 X MT,87000000,2013,70000,,Bensin,Manual
2013 Honda Brio VTEC E 1.3L AT,110000000,2013,91800,Bekasi,Bensin,Otomatis
2013 Toyota Yaris TRD Sportivo M/T,125000000,2013,122000,,Bensin,Manual
2013 Toyota Yaris S Limited AT,139000000,2013,,,,Otomatis
2013 Honda Jazz RS MT,150000000,2013,178230,Pekanbaru,Bensin,Manual
2012 Honda Brio VTEC E 1.3L AT,107000000,2012,85000,,Bensin,Otomatis
2012 Toyota Yaris J 1.5L AT,112000000,2012,,,,Otomatis
2012 Toyota Yaris S MT,120000000,2012,,,,Manual
2012 Toyota Yaris S Limited AT,125000000,2012,140000,"Jakarta Utara
5 Seat
1497 Cc
Lihat Detail Penjual",Bensin,Otomatis
2010 Toyota Yaris E AT,115000000,2010,150000,Gresik,Bensin,Otomatis
2009 Toyota Yaris E 1.5L MT,102000000,2009,,,,Manual
2009 Toyota Yaris E AT,98500000,2009,145882,"Jakarta Selatan
5 Seat
1497 Cc
Lihat Detail Penjual",Bensin,Otomatis
2008 Toyota Yaris E 1.5L AT,98000000,2008,105000,,Bensin,Otomatis
2008 Honda Jazz 1.5L VTEC MT,100000000,2008,,,,Manual
2007 Toyota Yaris E 1.5L MT,85000000,2007,100000,"Jakarta Selatan
Lihat Detail Penjual",Bensin,Manual
2006 Honda Jazz IDSI M/T,85000000,2006,,,,
2006 Toyota Yaris S TRD 1.5L AT,98000000,2006,112000,,Bensin,Otomatis
2013 Honda Brio CKD 1.2 S AT,90000000,2013,85588,"Jakarta Barat
Lihat Detail Penjual",Bensin,Otomatis
2020 Toyota Agya 1.2L G A/T,106000000,2020,,,,Otomatis
2015 Honda Brio IVTEC E 1.3 MT,108000000,2015,55253,,Bensin,Manual
2013 Honda Jazz IVTEC S 1.5 AT,140000000,2013,100000,,Bensin,Otomatis
2025 Honda Brio 1.2 E AT,185000000,2025,3348,,Bensin,Otomatis
2020 Toyota Yaris TRD Sportivo M/T,199000000,2020,,,,Manual
2005 Honda Jazz 1.5 VTEC AT ROCK LIMITED EDITION,83500000,2005,126000,,Bensin,Otomatis
2017 Honda Brio IVTEC E 1.2L MT,118000000,2017,,,,Manual
2009 Toyota Yaris 1.5 E MT LIMITED,98000000,2009,138000,Bekasi,Bensin,Manual
2007 Honda Jazz IDSI M/T,82000000,2007,95000,Denpasar,Bensin,
2018 Daihatsu Ayla  1.2 R MT DELUXE,107000000,2018,97333,Semarang,Bensin,Manual
2017 Honda Jazz RS AT,156000000,2017,112000,,Bensin,Otomatis
2025 Honda Brio E AT,183000000,2025,7239,,Bensin,Otomatis
2013 Daihatsu Ayla  1.0 X AT,99000000,2013,,,,Otomatis
2009 Honda Jazz 1.5L S MT,110000000,2009,83000,,Bensin,Manual
2015 Honda Brio 1.2 S MT,103000000,2015,76000,,Bensin,Manual
2013 Honda Brio 1.2 E MT,110000000,2013,120000,Serang,Bensin,Manual
2014 Honda Jazz 1.5 M Bensin MT,165000000,2014,95000,Serang,Bensin,Manual
2016 Toyota Agya E M/T,115000000,2016,1000,,Bensin,Manual
2008 Honda Jazz GE8 1.5 S MT,110000000,2008,,,,Manual
2006 Honda Jazz GD 3 1.5 A/T,100000000,2006,,,,
2014 Toyota Agya G A/T,114400000,2014,59000,,Bensin,Otomatis
2018 Daihatsu Ayla  1.2 R AT DELUXE,120000000,2018,46000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2021 Toyota Agya 1.2L G A/T,140000000,2021,40000,,Bensin,Otomatis
2017 Honda Brio RS M/T,140000000,2017,45000,"Jakarta Timur
5 Seat
1199 Cc
Engine Start Stop Button
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Lihat Detail Penjual",Bensin,Manual
2011 Toyota Yaris J AT,105000000,2011,,,,Otomatis
2017 Toyota Agya 1.0 G AT,110000000,2017,77000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2014 Toyota Yaris S AT,159000000,2014,66235,,Bensin,Otomatis
2013 Toyota Yaris TRD Sportivo CVT,147500000,2013,88663,Malang,Bensin,CVT
2016 Toyota Agya 1.0L E M/T,105000000,2016,56353,,Bensin,Manual
2017 Honda Jazz GK5 1.5 S MT,172000000,2017,116110,Bogor,Bensin,Manual
2015 Honda Brio 1.2L S AT,115000000,2015,20100,Bogor,Bensin,Otomatis
2023 Honda Jazz IDSI A/T,95000000,2023,115000,,Bensin,
2023 Honda Brio RS,215000000,2023,400,Bekasi,Bensin,Manual
2022 Honda Brio 1.2L S MT,145000000,2022,,,,Manual
2022 Honda Brio 1.2L S AT,177000000,2022,10000,Surabaya,Bensin,Otomatis
2022 Honda Brio RS,188000000,2022,10000,"Jakarta Utara
5 Seat
1199 Cc
Lingkar Kemudi Dengan Tombol Multi Fungsi
Layar Sentuh
Anti Lock Braking System
Sensor Parkir
Central Locking
Airbag Penumpang Depan
Lihat Detail Penjual",Bensin,Manual
2021 Honda Jazz CVT,280000000,2021,30711,,Bensin,CVT
2019 Honda Brio Satya S M/T,145000000,2019,,,,Manual
2018 Daihatsu Ayla 1.0L X MT DLX,97000000,2018,,,,Manual
2018 Honda Brio RS 1.2 MT CKD,145000000,2018,86495,Pekanbaru,Bensin,Manual
2017 Daihatsu Ayla  1.2 X MT,90000000,2017,50000,Bandung,Bensin,Manual
2017 Daihatsu Ayla 1.0L X MT,102000000,2017,,,,Manual
2017 Toyota Agya TRD S 1.2L MT,110000000,2017,50000,Pekanbaru,Bensin,Manual
2017 Toyota Agya 1.0 G MT,115000000,2017,95000,Pekanbaru,Bensin,Manual
2017 Honda Jazz 1.5 RS AT BLACK TOP LIMITED EDITION,210000000,2017,100000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2016 Daihatsu Ayla  M MT,85000000,2016,50000,,Bensin,Manual
2016 Honda Brio Satya S MT,128699999,2016,100000,Cirebon,Bensin,Manual
2016 Toyota Yaris Heykers S CVT TRD HEYKERS,192000000,2016,65000,,Bensin,CVT
2015 Daihatsu Ayla  M MT,95000000,2015,,,,Manual
2015 Honda Brio Satya S M/T,102000000,2015,,,,Manual
2015 Honda Brio Satya E CVT,125000000,2015,90000,Surabaya,Bensin,CVT
2014 Toyota Agya G TRD 1.0L AT,89000000,2014,110000,"Jakarta Utara
Lihat Detail Penjual",Bensin,Otomatis
2014 Daihatsu Ayla  1.0 X AT,89000000,2014,,,,Otomatis
2014 Honda Jazz RS 1.5 CVT,199100000,2014,100000,,Bensin,CVT
2013 Daihatsu Ayla  1.0 D MT,85000000,2013,100000,,Bensin,Manual
2013 Toyota Agya 1.0 G MT,95000000,2013,,,,Manual
2013 Toyota Agya 1.2 TRD MT TRD,100000000,2013,121852,,Bensin,Manual
2013 Honda Brio 1.2 SATYA DD1 E M/T MNB,115000000,2013,250000,,Bensin,
2013 Honda Brio 1.3L Sports AT,117000000,2013,,,,Otomatis
2013 Toyota Yaris S MT,130000000,2013,,,,Manual
2013 Toyota Yaris S TRD Sportivo 1.5L AT,152000000,2013,,,,Otomatis
2013 Honda Jazz 1.5L E AT,170000000,2013,50000,,Bensin,Otomatis
2013 Honda Jazz GE8 1.5 E AT,181000000,2013,,,,Otomatis
2012 Honda Brio IVTEC E 1.3 AT,112000000,2012,90000,Surabaya,Bensin,Otomatis
2011 Toyota Yaris E MT,113000000,2011,111000,,Bensin,Manual
2011 Honda Jazz 1.5L S MT,128500000,2011,100000,,Bensin,Manual
2010 Honda Jazz 1.5L S MT,130000000,2010,80000,,Bensin,Manual
2008 Honda Jazz CVT,117000000,2008,125000,,Bensin,CVT
2017 Toyota Yaris TRD Sportivo CVT,189000000,2017,120000,,Bensin,CVT
2016 Toyota Yaris E MT,145000000,2016,,,,Manual
2020 Daihatsu Ayla 1.0L X AT,115000000,2020,,,,Otomatis
2023 Daihatsu Ayla 1.0L X AT,147000000,2023,1202,Surabaya,Bensin,Otomatis
2014 Toyota Agya 1.2L G A/T,80000000,2014,200000,Serang,Bensin,Otomatis
2021 Toyota Yaris 1.5 S M/T GR Sport 3 AB,281000000,2021,27000,,Bensin,Manual
2012 Honda Brio 1.3 S M/T MNB,107000000,2012,74063,Gresik,Bensin,
2016 Toyota Yaris G M/T 3 AB,155000000,2016,,,,Manual
2007 Toyota Yaris 1.5 E AT FL,87000000,2007,272918,Depok,Bensin,Otomatis
2015 Honda Brio VTEC E 1.3L AT,125000000,2015,,,,Otomatis
2013 Honda Brio 1.3 S M/T,95000000,2013,99123,"Tangerang
Lihat Detail Penjual",Bensin,
2015 Honda Brio SATYA 1.2 E CVT CKD,125000000,2015,,,,CVT
2019 Daihatsu Ayla  1.2 X MT,114000000,2019,,,,Manual
2019 Honda Brio IVTEC E 1.2L MT,140000000,2019,,,,Manual
2021 Toyota Yaris G CVT 7 AB,215000000,2021,17522,"Jakarta Pusat
5 Seat
1496 Cc
Power Outlet
Air Quality Control
Layar Sentuh
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Lihat Detail Penjual",Bensin,CVT
2023 Daihatsu Ayla 1.2L X MT,120000000,2023,12000,Bekasi,Bensin,Manual
2022 Daihatsu Ayla 1.0L X MT DLX,107000000,2022,11000,Surabaya,Bensin,Manual
2022 Honda Brio VTEC E 1.3L AT,155000000,2022,20000,Bandung,Bensin,Otomatis
2021 Honda Brio Satya S,135000000,2021,21000,,Bensin,Manual
2021 Daihatsu Ayla  1.2 R AT,143000000,2021,,,,Otomatis
2019 Daihatsu Ayla 1.2L R CVT,90000000,2019,34000,,Bensin,CVT
2019 Honda Brio IVTEC E 1.3L AT,148000000,2019,,,,Otomatis
2018 Honda Brio S MT,129500000,2018,,,,Manual
2018 Honda Brio 1.2 SATYA DD1 E A/T MNB,120000000,2018,44000,"Jakarta Utara
Lihat Detail Penjual",Bensin,
2018 Daihatsu Ayla 1.2L R CVT ADS,122000000,2018,31000,"Jakarta Utara
5 Seat
1198 Cc
Power Outlet
Anti Lock Braking System
Central Locking
Airbag Penumpang Depan
Hill",Bensin,CVT
2018 Honda Brio IVTEC E 1.3L AT,140000000,2018,,,,Otomatis
2017 Honda Brio Satya S MT,122000000,2017,150000,,Bensin,Manual
2017 Toyota Agya 1.2 TRD AT TRD,120000000,2017,,,,Otomatis
2017 Honda Jazz 1.5 S AT,200000000,2017,81000,Surabaya,Bensin,Otomatis
2016 Daihatsu Ayla  X Elegant AT,107000000,2016,,,,Otomatis
2015 Daihatsu Ayla 1.0L X AT,90000000,2015,,,,Otomatis
2015 Honda Brio IVTEC E 1.2 AT,130000000,2015,,,,Otomatis
2015 Honda Brio SATYA DD1 1.2 A M/T MNB,144000000,2015,,,,
2014 Honda Brio 1.2 SATYA DD1 E A/T MNB,153000000,2014,45000,,Bensin,
2013 Daihatsu Ayla 1.0L X MT,97000000,2013,123,Denpasar,Bensin,Manual
2012 Honda Brio IVTEC S 1.3L AT,115000000,2012,,,,Otomatis
2008 Honda Jazz GD 3 1.5 A/T,110000000,2008,141000,,Bensin,
2025 Toyota Yaris 1.5 S CVT GR Sport 3 AB,309000000,2025,205,,Bensin,CVT
2013 Honda Jazz GE8 1.5 S MT CKD,135000000,2013,126000,,Bensin,Manual
2014 Daihatsu Ayla 1.0L M AT,93000000,2014,,,,Otomatis
2016 Honda Jazz S CVT,180000000,2016,59000,"Jakarta Timur
5 Seat
1497 Cc
Power Outlet
Anti Lock Braking System
Airbag Penumpang Depan
Alarm Mobil
Keyless Entry
Lihat Detail Penjual",Bensin,CVT
2012 Honda Brio 1.2 E MT,102000000,2012,,,,Manual
1997 Honda Jazz 1.5L VTEC MT,116000000,1997,150000,Jember,Bensin,Manual
2023 Daihatsu Ayla 1.2L R AT DLX,133000000,2023,,,,Otomatis
2021 Toyota Agya 1.2 TRD AT TRD,161000000,2021,,,,Otomatis
2018 Daihatsu Ayla  1.0 X MT DELUXE,110000000,2018,100000,,Bensin,Manual
2018 Toyota Agya 1.2L GR Sport A/T,130000000,2018,25000,Surabaya,Bensin,Otomatis
2016 Honda Brio SATYA 1.2 E MT CKD,102000000,2016,79000,,Bensin,Manual
2015 Daihatsu Ayla  1.0 D MT,86000000,2015,,,,Manual
2015 Honda Brio 1.2L A MT,115000000,2015,200000,Surabaya,Bensin,Manual
2015 Honda Brio 1.2L S MT,110000000,2015,88000,Bandung,Bensin,Manual
2014 Honda Brio 1.3 S A/T,114000000,2014,140000,Pekanbaru,Bensin,
2008 Toyota Yaris E AT,92500000,2008,125000,"Tangerang
5 Seat
1497 Cc
Lihat Detail Penjual",Bensin,Otomatis
2010 Honda Jazz 1.5 GE8 MT,118000000,2010,138000,Pekanbaru,Bensin,Manual
2007 Toyota Yaris 1.5 E MT FL,83000000,2007,,,,Manual
2008 Honda Jazz 1.5L VTEC CVT,89000000,2008,140000,"Tangerang
5 Seat
1496 Cc
Anti Lock Braking System
Lihat Detail Penjual",Bensin,CVT
2016 Toyota Agya S TRD 1.2 AT,116000000,2016,14708,Surabaya,Bensin,Otomatis
2017 Toyota Agya 1.0L G M/T,117000000,2017,34069,Denpasar,Bensin,Manual
2016 Daihatsu Ayla  1.0 D MT,85500000,2016,,,,Manual
2018 Daihatsu Ayla 1.0L M MT,108900000,2018,120000,Pekanbaru,Bensin,Manual
2019 Toyota Agya TRD S M/T,126000000,2019,,,,Manual
2019 Daihatsu Ayla 1.2L R MT ADS,128000000,2019,45000,Bekasi,Bensin,Manual
2019 Honda Jazz RS 1.5 CVT,270000000,2019,46000,Semarang,Bensin,CVT
2018 Daihatsu Ayla 1.2L R AT DLX,130000000,2018,120000,,Bensin,Otomatis
2015 Daihatsu Ayla  1.0 X AT DELUXE,100000000,2015,45000,,Bensin,Otomatis
2015 Toyota Agya 1.2 G MT,115000000,2015,,,,Manual
2015 Honda Brio S 1.2 AT,125000000,2015,99999,Karawang,Bensin,Otomatis
2014 Daihatsu Ayla  M MT,97000000,2014,,,,Manual
2014 Honda Brio Satya S M/T,98000000,2014,51000,Sidoarjo,Bensin,Manual
2012 Toyota Yaris S TRD 1.5L AT,115000000,2012,170000,"Jakarta Timur
Lihat Detail Penjual",Bensin,Otomatis
2009 Toyota Yaris S Limited AT,107000000,2009,,,,Otomatis
2008 Toyota Yaris J 1.5L AT,100000000,2008,,,,Otomatis
2008 Honda Jazz IVTEC S 1.5 AT,135000000,2008,31000,,Bensin,Otomatis
2022 Honda Brio RS M/T,170000000,2022,20000,Semarang,Bensin,Manual
2022 Honda Brio 1.2 E AT,155000000,2022,,,,Otomatis
2021 Daihatsu Ayla 1.2L X AT,115000000,2021,37000,Bekasi,Bensin,Otomatis
2020 Toyota Agya 1.2 TRD MT TRD,135000000,2020,,,,Manual
2020 Honda Brio Satya S M/T,140000000,2020,29000,,Bensin,Manual
2019 Toyota Agya 1.2 G MT,135000000,2019,66000,,Bensin,Manual
2019 Honda Jazz MT,195000000,2019,,,,Manual
2018 Honda Jazz CVT,135000000,2018,,,,CVT
2018 Toyota Yaris TRD G Grade CVT,184000000,2018,90000,"Tangerang Selatan
5 Seat
1496 Cc
Power Outlet
Anti Lock Braking System
Airbag Penumpang Depan
Lampu Kabut Depan
Spoiler Belakang
Lihat Detail Penjual",Bensin,CVT
2017 Toyota Yaris G AT,165000000,2017,,,,Otomatis
2016 Honda Jazz RS 1.5 CVT,198000000,2016,,,,CVT
